,md5hash,fitzpatrick,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,REWT_weights,RESM_weights,skin_tone
15122,1ab04144c59873b97ebd997839bf3960,1,2,5,malignant cutaneous lymphoma,malignant,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=8651,httpwwwatlasdermatologicocombrimgimageId8651.jpg,60,5,1,1ab04144c59873b97ebd997839bf3960,0.8775868429803475,0.0022075055187637,light
7109,1076a661e255a4e540c050385615cd3b,3,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis/sarcoidosis58.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissarcoidosis58jpg.jpg,91,4,2,1076a661e255a4e540c050385615cd3b,1.0162008279234411,0.0004206983592763,light
1311,9d6d8fccfd0a283071a3d29053037be3,4,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate4jpg.jpg,86,4,2,9d6d8fccfd0a283071a3d29053037be3,0.9610471985102512,0.0004732607666824,dark
1701,5b59bff3cd0d5be97e609446a4a45b4a,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-of-the-skin-plaque-form/sarcoidosis-of-the-skin-plaque-form12.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosisoftheskinplaqueformsarcoidosisoftheskinplaqueform12jpg.jpg,91,4,2,5b59bff3cd0d5be97e609446a4a45b4a,1.0341127806575112,0.0002945508100147,light
14904,9163c0dc32069e063ef96a82941cccb3,5,5,5,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8727,httpwwwatlasdermatologicocombrimgimageId8727.jpg,60,5,1,9163c0dc32069e063ef96a82941cccb3,1.4068020413261482,0.0068027210884353,dark
3696,bd85f10bfd60f2577b764e509c7ed296,4,3,6,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma71.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma71jpg.jpg,42,6,1,bd85f10bfd60f2577b764e509c7ed296,1.2463575906110285,0.0033222591362126,dark
110,204f57f5c4dd76c0841f106da6993d53,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_vulgaris/acne_vulgaris7.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnevulgarisacnevulgaris7jpg.jpg,2,4,2,204f57f5c4dd76c0841f106da6993d53,1.049710400126734,0.0004878048780487,light
3939,3ea6e0f9b00dddfde0cd4de6019cb8c4,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/papular-urticaria/papular-urticaria18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppapularurticariapapularurticaria18jpg.jpg,109,4,2,3ea6e0f9b00dddfde0cd4de6019cb8c4,1.049710400126734,0.0004878048780487,light
7786,65ef95dbff5f15499f64eb860628363a,4,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/mononucleosis/mononucleosis10.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmononucleosismononucleosis10jpg.jpg,58,4,2,65ef95dbff5f15499f64eb860628363a,0.9610471985102512,0.0004732607666824,dark
5499,e81aef708edd09ef8c7801f7316931af,4,4,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma41.jpg,httpwwwdermaamincomsiteimagesclinicalpicssyringomasyringoma41jpg.jpg,104,0,0,e81aef708edd09ef8c7801f7316931af,1.0222169884847945,0.0027247956403269,dark
7139,828fe7e93a111fcdfcf27dda66adc4f4,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_chronicus_discoides/lupus_erythematosus_chronicus_discoides20.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuschronicusdiscoideslupuserythematosuschronicusdiscoides20jpg.jpg,51,4,2,828fe7e93a111fcdfcf27dda66adc4f4,0.9610471985102512,0.0004732607666824,dark
3223,3839074451906857ac53669cbe594bc4,4,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis58.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis58jpg.jpg,86,4,2,3839074451906857ac53669cbe594bc4,0.9610471985102512,0.0004732607666824,dark
9248,c6857cd244978803377530258c65b830,1,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/contact_dermatitis/contact_dermatitis66.jpg,httpwwwdermaamincomsiteimagesclinicalpicccontactdermatitiscontactdermatitis66jpg.jpg,6,4,2,c6857cd244978803377530258c65b830,1.049710400126734,0.0004878048780487,light
50,970a43f132f9e171642f44f85112ea13,5,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum30.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnecrobioislipoidicadiabeticorumnecrobioislipoidicadiabeticorum30jpg.jpg,63,4,2,970a43f132f9e171642f44f85112ea13,0.9123066013448348,0.0008149959250203,dark
11965,62d9ec3242500622172da0af41cef076,2,2,8,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma16.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma16jpg.jpg,56,8,1,62d9ec3242500622172da0af41cef076,0.8741153030106127,0.0013477088948787,light
15177,9ff5ab8a227dcbd737d6ef92aaf77cfe,3,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5625,httpwwwatlasdermatologicocombrimgimageId5625.jpg,79,4,2,9ff5ab8a227dcbd737d6ef92aaf77cfe,1.0162008279234411,0.0004206983592763,light
656,3a6a24ba22604e37a8fc8e5c7dfb0b4c,5,5,4,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/a/acne_comedonal/acne_comedonal29.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnecomedonalacnecomedonal29jpg.jpg,1,4,2,3a6a24ba22604e37a8fc8e5c7dfb0b4c,0.9123066013448348,0.0008149959250203,dark
15069,e34ef85c772594c2dc604746f9ade8ca,3,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6261,httpwwwatlasdermatologicocombrimgimageId6261.jpg,86,4,2,e34ef85c772594c2dc604746f9ade8ca,1.0162008279234411,0.0004206983592763,light
12201,ecd9690ec6e29b46c322a7a962aff002,1,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain14.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain14jpg.jpg,84,0,0,ecd9690ec6e29b46c322a7a962aff002,0.8953757654731924,0.0022522522522522,light
2552,44aefdc6bc7f4bc1bbf66f960b6e1985,2,1,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/e/elastosis/elastosis1.jpg,httpwwwdermaamincomsiteimagesclinicalpiceelastosiselastosis1jpg.jpg,5,7,1,44aefdc6bc7f4bc1bbf66f960b6e1985,0.8741153030106127,0.0013477088948787,light
5845,5658d956fc167e1cfda3d1e9048c221c,1,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain42.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain42jpg.jpg,84,0,0,5658d956fc167e1cfda3d1e9048c221c,0.8953757654731924,0.0022522522522522,light
11348,b642e3c2227b664fe5d3f8dde9470b36,2,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain40.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain40jpg.jpg,84,0,0,b642e3c2227b664fe5d3f8dde9470b36,0.9666073842531664,0.0014903129657228,light
7003,afe1836202330046da2bdee407dd6e2f,2,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/scleredema/scleredema65.jpg,httpwwwdermaamincomsiteimagesclinicalpicsscleredemascleredema65jpg.jpg,93,4,2,afe1836202330046da2bdee407dd6e2f,1.0341127806575112,0.0002945508100147,light
1272,f043e4385ae30cddb86a56824688a9bd,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pustular_psoriasis/pustular_psoriasis32.jpg,httpwwwdermaamincomsiteimagesclinicalpicppustularpsoriasispustularpsoriasis32jpg.jpg,87,4,2,f043e4385ae30cddb86a56824688a9bd,1.049710400126734,0.0004878048780487,light
11545,f2a96c4121e60592848a2b4229e7b258,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis37.jpg,httpwwwdermaamincomsiteimagesclinicalpichherpesgestationisherpesgestationis37jpg.jpg,3,4,2,f2a96c4121e60592848a2b4229e7b258,1.049710400126734,0.0004878048780487,light
7040,fd356daecf2740e664f15b74711d0c4c,2,1,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/e/erythroplasia_of_queyrat/erythroplasia_of_queyrat13.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythroplasiaofqueyraterythroplasiaofqueyrat13jpg.jpg,98,7,1,fd356daecf2740e664f15b74711d0c4c,0.8741153030106127,0.0013477088948787,light
15106,3999b169853321865de306f9adb91f11,2,1,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5570,httpwwwatlasdermatologicocombrimgimageId5570.jpg,79,4,2,3999b169853321865de306f9adb91f11,1.0341127806575112,0.0002945508100147,light
7657,ce19cef0b2f0a270cd1aa0c94e5b861b,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea-linear/morphea-linear18.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorphealinearmorphealinear18jpg.jpg,93,4,2,ce19cef0b2f0a270cd1aa0c94e5b861b,1.0162008279234411,0.0004206983592763,light
11268,a41e3b93d534045649351abbf4b39a95,2,2,8,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna15.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna15jpg.jpg,46,8,1,a41e3b93d534045649351abbf4b39a95,0.8741153030106127,0.0013477088948787,light
11813,38bedcdc7b625b1043a75fdc16efbc2c,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris27.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris27jpg.jpg,44,4,2,38bedcdc7b625b1043a75fdc16efbc2c,1.0341127806575112,0.0002945508100147,light
15338,37026d2d10471d637fb8a27e7dbfe55c,5,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4929,httpwwwatlasdermatologicocombrimgimageId4929.jpg,92,4,2,37026d2d10471d637fb8a27e7dbfe55c,0.9123066013448348,0.0008149959250203,dark
10116,93deafd15078d01b3760be8683eaca98,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisscalppsoriasisscalp18jpg.jpg,86,4,2,93deafd15078d01b3760be8683eaca98,1.0162008279234411,0.0004206983592763,light
11071,be2ea495c1f7014f4ddb6df148bee56d,1,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn20.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn20jpg.jpg,102,4,2,be2ea495c1f7014f4ddb6df148bee56d,1.049710400126734,0.0004878048780487,light
1613,f86b01eff7cbd7a68926ba62beebd11b,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_comedonal/acne_comedonal21.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnecomedonalacnecomedonal21jpg.jpg,1,4,2,f86b01eff7cbd7a68926ba62beebd11b,1.0341127806575112,0.0002945508100147,light
7901,97be5a35c119cb69b52042c5937668da,3,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/paederus_dermatitis/paederus_dermatitis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppaederusdermatitispaederusdermatitis1jpg.jpg,6,4,2,97be5a35c119cb69b52042c5937668da,1.0162008279234411,0.0004206983592763,light
4947,ad3f30ee429f7dc9ea7072017ed4c8f0,6,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/nevoid_hyperpigmentation/nevoid_hyperpigmentation3.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevoidhyperpigmentationnevoidhyperpigmentation3jpg.jpg,20,4,2,ad3f30ee429f7dc9ea7072017ed4c8f0,0.8748650776068891,0.0018867924528301,dark
10564,5469148cef4a35a7d7c0f97cd2d0c345,2,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma94.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma94jpg.jpg,88,0,0,5469148cef4a35a7d7c0f97cd2d0c345,0.9666073842531664,0.0014903129657228,light
7803,faf0a7869859569ca04155f81005c11f,3,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acne_scarring/acne_scarring23.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacnescarringacnescarring23jpg.jpg,1,4,2,faf0a7869859569ca04155f81005c11f,1.0162008279234411,0.0004206983592763,light
14114,af64774e30b2dc701e3f2a88348a78dc,4,4,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=717,httpwwwatlasdermatologicocombrimgimageId717.jpg,8,7,1,af64774e30b2dc701e3f2a88348a78dc,1.2463575906110285,0.0033222591362126,dark
10397,a8b7be3b711719bec26682494219f350,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/shoe-contact-dermatitis/shoe-contact-dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicsshoecontactdermatitisshoecontactdermatitis4jpg.jpg,6,4,2,a8b7be3b711719bec26682494219f350,1.049710400126734,0.0004878048780487,light
1246,86d18b1a11f3c0be661278bab60a10d9,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perioral-dermatitis/perioral-dermatitis39.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperioraldermatitisperioraldermatitis39jpg.jpg,74,4,2,86d18b1a11f3c0be661278bab60a10d9,1.0341127806575112,0.0002945508100147,light
1651,86d419d19d1af5e98932aadd8492ddb3,1,1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn6.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn6jpg.jpg,70,1,0,86d419d19d1af5e98932aadd8492ddb3,0.8953757654731924,0.0022522522522522,light
12449,0973c83127ae3290a29ad39cd0d87f9c,4,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6648,httpwwwatlasdermatologicocombrimgimageId6648.jpg,94,4,2,0973c83127ae3290a29ad39cd0d87f9c,0.9610471985102512,0.0004732607666824,dark
1977,883d97abfb9968464d411057b86522ab,1,1,4,inflammatory,non-neoplastic,5 Potentially,https://www.dermaamin.com/site/images/clinical-pic/u/urticaria-pigmentosa/urticaria-pigmentosa17.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticariapigmentosaurticariapigmentosa17jpg.jpg,110,4,2,883d97abfb9968464d411057b86522ab,1.049710400126734,0.0004878048780487,light
8744,246b6a920ad08d0906276925ef8c90c4,5,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/fluoride_burn/fluoride_burn1.jpg,httpwwwdermaamincomsiteimagesclinicalpicffluorideburnfluorideburn1jpg.jpg,102,4,2,246b6a920ad08d0906276925ef8c90c4,0.9123066013448348,0.0008149959250203,dark
8708,99ef4fda3446d9504911973502a66e81,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema_cracquele/eczema_cracquele2.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemacracqueleeczemacracquele2jpg.jpg,22,4,2,99ef4fda3446d9504911973502a66e81,1.0341127806575112,0.0002945508100147,light
4364,80865459bcbf7e9528f8365380ebc0e0,2,3,3,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti20.jpg,httpwwwdermaamincomsiteimagesclinicalpicIincontinentiapigmentiincontinentiapigmenti20jpg.jpg,40,3,2,80865459bcbf7e9528f8365380ebc0e0,1.0341127806575112,0.0002945508100147,light
6236,5281002c8d9aae31e2c64f9621bad53f,4,5,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/stephen-johnson-syndrome/stephen-johnson-syndrome4.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstephenjohnsonsyndromestephenjohnsonsyndrome4jpg.jpg,100,4,2,5281002c8d9aae31e2c64f9621bad53f,0.9610471985102512,0.0004732607666824,dark
2749,c026619e7ee4f14ce22710a51ea56600,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/trachionychia/trachionychia13.jpg,httpwwwdermaamincomsiteimagesclinicalpicttrachionychiatrachionychia13jpg.jpg,72,4,2,c026619e7ee4f14ce22710a51ea56600,1.049710400126734,0.0004878048780487,light
9107,7c4e2e87b0ad893f0283b74b0a84f1cc,3,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_multiforme/erythema_multiforme60.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemamultiformeerythemamultiforme60jpg.jpg,28,4,2,7c4e2e87b0ad893f0283b74b0a84f1cc,1.0162008279234411,0.0004206983592763,light
677,02d9fd9bd954c9e7c257f2ef9e4c390b,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa35.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa35jpg.jpg,38,4,2,02d9fd9bd954c9e7c257f2ef9e4c390b,1.049710400126734,0.0004878048780487,light
1321,ba579f28c1ae9093c35682b501935307,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/recurrent-vesicular-dermatitis-of-the-fingers/recurrent-vesicular-dermatitis-of-the-fingers2.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrecurrentvesiculardermatitisofthefingersrecurrentvesiculardermatitisofthefingers2jpg.jpg,6,4,2,ba579f28c1ae9093c35682b501935307,1.049710400126734,0.0004878048780487,light
11063,98932e386975f2cc0e7b30677a5107c6,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/bullous_erythema_multiforme/bullous_erythema_multiforme14.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbullouserythemamultiformebullouserythemamultiforme14jpg.jpg,28,4,2,98932e386975f2cc0e7b30677a5107c6,0.9610471985102512,0.0004732607666824,dark
4862,dcac9e6edc14ebee868dc5594984b9b9,1,1,0,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma72.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma72jpg.jpg,88,0,0,dcac9e6edc14ebee868dc5594984b9b9,0.8953757654731924,0.0022522522522522,light
11294,3f2a71b25ceec86cd7eb33f24d5972b4,4,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema86.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema86jpg.jpg,22,4,2,3f2a71b25ceec86cd7eb33f24d5972b4,0.9610471985102512,0.0004732607666824,dark
7671,a08d195aad2f313f83dbd6927f43f7ac,1,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus_systemic/lupus_erythematosus_systemic2.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosussystemiclupuserythematosussystemic2jpg.jpg,51,4,2,a08d195aad2f313f83dbd6927f43f7ac,1.049710400126734,0.0004878048780487,light
4864,7afa54de24636d123243c6cbd6182f03,2,-1,1,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/nevus-sebaceous-of-jadassohn/nevus-sebaceous-of-jadassohn48.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevussebaceousofjadassohnnevussebaceousofjadassohn48jpg.jpg,70,1,0,7afa54de24636d123243c6cbd6182f03,0.9666073842531664,0.0014903129657228,light
14118,e03b0cb2606b24586b91eeb42f2aabfe,5,4,4,inflammatory,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=5090,httpwwwatlasdermatologicocombrimgimageId5090.jpg,71,4,2,e03b0cb2606b24586b91eeb42f2aabfe,0.9123066013448348,0.0008149959250203,dark
9018,27f0e7a7365483f98d68f0e2f4dd057e,1,1,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma30.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma30jpg.jpg,97,7,1,27f0e7a7365483f98d68f0e2f4dd057e,0.8775868429803475,0.0022075055187637,light
12639,95c69b2c01eb5ec0148071da935b3ba8,5,5,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6864,httpwwwatlasdermatologicocombrimgimageId6864.jpg,99,4,2,95c69b2c01eb5ec0148071da935b3ba8,0.9123066013448348,0.0008149959250203,dark
7969,b89758afa9975102aa1f58322cf3c8fa,6,5,7,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/keratoacanthoma/keratoacanthoma84.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratoacanthomakeratoacanthoma84jpg.jpg,98,7,1,b89758afa9975102aa1f58322cf3c8fa,1.4042746628553175,0.0163934426229508,dark
13731,194a3e344f32085e9e8e706bb92fd106,3,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5640,httpwwwatlasdermatologicocombrimgimageId5640.jpg,79,4,2,194a3e344f32085e9e8e706bb92fd106,1.0162008279234411,0.0004206983592763,light
9318,75083d8d3b0d73dcf51f04e4ac128d3f,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria27.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermographicurticariadermographicurticaria27jpg.jpg,109,4,2,75083d8d3b0d73dcf51f04e4ac128d3f,0.9610471985102512,0.0004732607666824,dark
5722,7da2af8632c22fa47f06d17a2694e308,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/b/behcets_disease/behcets_disease29.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbehcetsdiseasebehcetsdisease29jpg.jpg,11,4,2,7da2af8632c22fa47f06d17a2694e308,1.0341127806575112,0.0002945508100147,light
8013,a9fe67167ce85285ffc9b57a9607d56b,1,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/J/juvenile-xanthogranuloma/juvenile-xanthogranuloma89.jpg,httpwwwdermaamincomsiteimagesclinicalpicJjuvenilexanthogranulomajuvenilexanthogranuloma89jpg.jpg,41,4,2,a9fe67167ce85285ffc9b57a9607d56b,1.049710400126734,0.0004878048780487,light
7968,78ac53146160f84de43d5b45f611f86c,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate42.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate42jpg.jpg,86,4,2,78ac53146160f84de43d5b45f611f86c,1.0341127806575112,0.0002945508100147,light
13391,54f095524c82ddd0cabb4915755583e0,4,4,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6880,httpwwwatlasdermatologicocombrimgimageId6880.jpg,101,4,2,54f095524c82ddd0cabb4915755583e0,0.9610471985102512,0.0004732607666824,dark
13831,053a5ee87f2fc71f07e99a25fd379210,3,2,7,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=515,httpwwwatlasdermatologicocombrimgimageId515.jpg,8,7,1,053a5ee87f2fc71f07e99a25fd379210,0.9786081491512943,0.0021929824561403,light
32,31749f92677e70999c28fe49fbc6dafc,2,2,4,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema99.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema99jpg.jpg,22,4,2,31749f92677e70999c28fe49fbc6dafc,1.0341127806575112,0.0002945508100147,light
8953,289d0df9cf6b5fac4fe10277bd800e3d,3,4,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/chicken_pox/chicken_pox29.jpg,httpwwwdermaamincomsiteimagesclinicalpiccchickenpoxchickenpox29jpg.jpg,49,4,2,289d0df9cf6b5fac4fe10277bd800e3d,1.0162008279234411,0.0004206983592763,light
3667,859942828269ae26cfd87aaaf6d86fe6,4,3,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema_elevatum_diutinum/erythema_elevatum_diutinum19.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemaelevatumdiutinumerythemaelevatumdiutinum19jpg.jpg,27,4,2,859942828269ae26cfd87aaaf6d86fe6,0.9610471985102512,0.0004732607666824,dark
2560,513f39489e5c4ff137116a7f063607d4,2,2,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pseudofolliculitis-barbae/pseudofolliculitis-barbae12.jpg,httpwwwdermaamincomsiteimagesclinicalpicppseudofolliculitisbarbaepseudofolliculitisbarbae12jpg.jpg,32,4,2,513f39489e5c4ff137116a7f063607d4,1.0341127806575112,0.0002945508100147,light
14416,3a3e0a8ba6850c24a61198cc01d98341,4,5,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5800,httpwwwatlasdermatologicocombrimgimageId5800.jpg,80,4,2,3a3e0a8ba6850c24a61198cc01d98341,0.9610471985102512,0.0004732607666824,dark
14865,59fd6f90f0e8e3b9a6839b8a22fdc7fd,3,3,4,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=174,httpwwwatlasdermatologicocombrimgimageId174.jpg,75,4,2,59fd6f90f0e8e3b9a6839b8a22fdc7fd,1.0162008279234411,0.0004206983592763,light
4406,1ef3a2068789200e964b99c933e21b15,2,1,4,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/minocycline-pigmentation/minocycline-pigmentation8.jpg,httpwwwdermaamincomsiteimagesclinicalpicmminocyclinepigmentationminocyclinepigmentation8jpg.jpg,20,4,2,1ef3a2068789200e964b99c933e21b15,1.0341127806575112,0.0002945508100147,light
